feature,correlacao_raw,correlacao_log,tipo,coluna_origem,correlacao_usada,abs_correlacao_usada,possivel_vazamento_target
proc__formaJulgamento_MENOR PREÇO POR ITEM,-0.010861376173044305,-0.07771823874101746,one_hot,proc__formaJulgamento,-0.010861376173044305,0.010861376173044305,False
proc__meioDivulgacao_INTERNET,-0.010580725141856605,0.036894772581920865,one_hot,proc__meioDivulgacao,-0.010580725141856605,0.010580725141856605,False
agg__contratos__numero__min,0.010570440319291828,0.07336296930812113,numerica,agg__contratos__numero__min,0.010570440319291828,0.010570440319291828,False
tfidf__proc__objeto__atendimento,0.010024101873993592,0.034324420368339804,tfidf,proc__objeto,0.010024101873993592,0.010024101873993592,False
agg__contratos__nomeEntidade__nunique,0.009692470935035401,0.06941757300033741,numerica,agg__contratos__nomeEntidade__nunique,0.009692470935035401,0.009692470935035401,False
agg__empenhos__ano__mean,0.009398744685590783,-0.001646371835081436,numerica,agg__empenhos__ano__mean,0.009398744685590783,0.009398744685590783,False
proc__meioDivulgacao_DIARIO_OFICIAL_ESTADO,-0.009366340181502066,0.01628144600325005,one_hot,proc__meioDivulgacao,-0.009366340181502066,0.009366340181502066,False
agg__despesas__acao__min,-0.009294519447339503,-0.06304640783455445,numerica,agg__despesas__acao__min,-0.009294519447339503,0.009294519447339503,False
proc__modalidade_Tomada de Preço,-0.009259113511102693,0.12752377739736834,one_hot,proc__modalidade,-0.009259113511102693,0.009259113511102693,False
agg__despesas__programa__mean,0.008794785901403262,-0.13177734071050579,numerica,agg__despesas__programa__mean,0.008794785901403262,0.008794785901403262,False
tfidf__proc__objeto__contratacao,-0.008327863312334993,-0.005461406475427778,tfidf,proc__objeto,-0.008327863312334993,0.008327863312334993,False
proc__tipoObjeto_infrequent_sklearn,-0.008133560830097178,-0.005937430533995105,one_hot,proc__tipoObjeto,-0.008133560830097178,0.008133560830097178,False
proc__modalidade_infrequent_sklearn,-0.008034963941624429,-0.06981863906580127,one_hot,proc__modalidade,-0.008034963941624429,0.008034963941624429,False
agg__empenhos__numero__min,-0.00797672986205363,0.031003766583842383,numerica,agg__empenhos__numero__min,-0.00797672986205363,0.00797672986205363,False
agg__despesas__acao__mean,0.0074197669728704,-0.02165891746744909,numerica,agg__despesas__acao__mean,0.0074197669728704,0.0074197669728704,False
proc__modalidade_Tomada de preços,-0.007293177714540139,0.07910212516388823,one_hot,proc__modalidade,-0.007293177714540139,0.007293177714540139,False
proc__terminoRecebimentoEnvelopes__month,0.007108629426238318,-0.0035346164424366715,numerica,proc__terminoRecebimentoEnvelopes__month,0.007108629426238318,0.007108629426238318,False
proc__meioDivulgacao_MURAL_PUBLICO,0.006902585303999625,-0.08793810627304141,one_hot,proc__meioDivulgacao,0.006902585303999625,0.006902585303999625,False
proc__situacao_infrequent_sklearn,-0.006571930579461725,-0.09899358092099711,one_hot,proc__situacao,-0.006571930579461725,0.006571930579461725,False
proc__meioDivulgacao_DIARIO_OFICIAL_MUNICIPIO,-0.006336641850273282,0.030713551084091694,one_hot,proc__meioDivulgacao,-0.006336641850273282,0.006336641850273282,False
proc__situacao_HOMOLOGADO,-0.006168976321533699,0.052065627271325424,one_hot,proc__situacao,-0.006168976321533699,0.006168976321533699,True
agg__despesas__numeroElemento__nunique,-0.00567940716210107,0.055169759800205574,numerica,agg__despesas__numeroElemento__nunique,-0.00567940716210107,0.00567940716210107,False
proc__dataPublicacao__dayofweek,-0.005634431161610735,0.019261597481399884,numerica,proc__dataPublicacao__dayofweek,-0.005634431161610735,0.005634431161610735,False
agg__participantes__itensProposta__situacao__inabilitado__count__missing,-0.005042297591532815,-0.10785501872913786,missing_indicator,agg__participantes__itensProposta__situacao__inabilitado__count,-0.005042297591532815,0.005042297591532815,False
proc__meioDivulgacao_JORNAL_DIVULGACAO_MUNICIPAL,-0.004841825609816999,0.06806521863923043,one_hot,proc__meioDivulgacao,-0.004841825609816999,0.004841825609816999,False
proc__dataAberturaEnvelopes__month,0.004800616691702235,-0.007596821061674056,numerica,proc__dataAberturaEnvelopes__month,0.004800616691702235,0.004800616691702235,False
proc__dataJulgamento__month,0.0047720173717635634,-0.007634280192945914,numerica,proc__dataJulgamento__month,0.0047720173717635634,0.0047720173717635634,False
agg__contratos__numero__sum,-0.004494767549707944,0.06026372391777596,numerica,agg__contratos__numero__sum,-0.004494767549707944,0.004494767549707944,False
tfidf__proc__objeto__em,-0.004409067051151584,-0.028930203470388435,tfidf,proc__objeto,-0.004409067051151584,0.004409067051151584,False
tfidf__proc__objeto__por,-0.004371526990817578,-0.07654515733222558,tfidf,proc__objeto,-0.004371526990817578,0.004371526990817578,False
proc__meioDivulgacao_infrequent_sklearn,0.004155996976470821,-0.02041759219316334,one_hot,proc__meioDivulgacao,0.004155996976470821,0.004155996976470821,False
agg__participantes__itensProposta__situacao__cancelado__count,0.004148634439397435,0.041154015571708655,numerica,agg__participantes__itensProposta__situacao__cancelado__count,0.004148634439397435,0.004148634439397435,False
proc__dataCriacao__dayofweek,0.004119971847956331,-0.014377380871897738,numerica,proc__dataCriacao__dayofweek,0.004119971847956331,0.004119971847956331,False
agg__participantes__itensProposta__situacao__perdeu__count__missing,-0.0039501703686453775,-0.19613374456991436,missing_indicator,agg__participantes__itensProposta__situacao__perdeu__count,-0.0039501703686453775,0.0039501703686453775,False
proc__formaJulgamento_MENOR PRECO,0.003914901665936156,-0.07165352941938521,one_hot,proc__formaJulgamento,0.003914901665936156,0.003914901665936156,False
tfidf__proc__objeto__rede,-0.0038468040580767414,0.07891463389059296,tfidf,proc__objeto,-0.0038468040580767414,0.0038468040580767414,False
proc__formaJulgamento_MENOR PRECO POR ITEM,-0.003841224279052913,0.1343302438714278,one_hot,proc__formaJulgamento,-0.003841224279052913,0.003841224279052913,False
proc__inicioRecebimentoEnvelopes__month,-0.003703938249099394,-0.02221051888273535,numerica,proc__inicioRecebimentoEnvelopes__month,-0.003703938249099394,0.003703938249099394,False
proc__inicioRecebimentoEnvelopes__quarter,-0.0035505413750841703,-0.011276225345151266,numerica,proc__inicioRecebimentoEnvelopes__quarter,-0.0035505413750841703,0.0035505413750841703,False
tfidf__proc__objeto__do municipio,0.003400046035625845,0.043151105401090455,tfidf,proc__objeto,0.003400046035625845,0.003400046035625845,False
proc__formaJulgamento_MAIOR DESCONTO SOBRE TABELA,-0.003004985259213382,0.07207350296968842,one_hot,proc__formaJulgamento,-0.003004985259213382,0.003004985259213382,False
proc__tipoObjeto_Contratação de Tecnologia da informação e de Comunicação,-0.0029242065928520057,-0.0013639973081940341,one_hot,proc__tipoObjeto,-0.0029242065928520057,0.0029242065928520057,False
tfidf__proc__objeto__dos,0.0027200420724511403,0.08094600083066579,tfidf,proc__objeto,0.0027200420724511403,0.0027200420724511403,False
proc__tipoObjeto_Aquisição de bens,-0.002642349905886457,0.0330118325309619,one_hot,proc__tipoObjeto,-0.002642349905886457,0.002642349905886457,False
proc__modalidade_Inexigibilidade de licitação,-0.0021145894697184022,-0.12186782345668369,one_hot,proc__modalidade,-0.0021145894697184022,0.0021145894697184022,False
agg__itensVencedores__numero__min,-0.0015978188882669153,0.009423645248512805,numerica,agg__itensVencedores__numero__min,-0.0015978188882669153,0.0015978188882669153,True
agg__empenhos__ano__min,0.0013948906681343276,-0.044883628685764995,numerica,agg__empenhos__ano__min,0.0013948906681343276,0.0013948906681343276,False
proc__terminoRecebimentoEnvelopes__dayofweek,0.0013150920970677914,-0.025107566400488095,numerica,proc__terminoRecebimentoEnvelopes__dayofweek,0.0013150920970677914,0.0013150920970677914,False
proc__emailContato_saude@criciuma.sc.gov.br,0.0009245195449824492,-0.0518014556410577,one_hot,proc__emailContato,0.0009245195449824492,0.0009245195449824492,False
proc__nomeEntidade_FUNDO MUNICIPAL DE SAUDE DE CRICIUMA,0.0009245195449824492,-0.0518014556410577,one_hot,proc__nomeEntidade,0.0009245195449824492,0.0009245195449824492,False
proc__formaContratacao_infrequent_sklearn,-0.0009207590795171542,0.010208365590630203,one_hot,proc__formaContratacao,-0.0009207590795171542,0.0009207590795171542,False
agg__empenhos__valor__min,-0.0005953776991174994,0.06186634763875152,numerica,agg__empenhos__valor__min,-0.0005953776991174994,0.0005953776991174994,False
proc__meioDivulgacao_DIARIO_OFICIAL_UNIAO,0.0005103677255865531,0.01957718712685899,one_hot,proc__meioDivulgacao,0.0005103677255865531,0.0005103677255865531,False
proc__dataAberturaEnvelopes__dayofweek,0.00038690297976589087,-0.02698218784646287,numerica,proc__dataAberturaEnvelopes__dayofweek,0.00038690297976589087,0.00038690297976589087,False
"proc__fundamentoLegal_Lei 10520/2002, Art. 37, XXI",0.00034671543394787404,0.032855640829493604,one_hot,proc__fundamentoLegal,0.00034671543394787404,0.00034671543394787404,False
tfidf__proc__objeto__contratacao de,0.00025759439041085494,0.036918176915789386,tfidf,proc__objeto,0.00025759439041085494,0.00025759439041085494,False
proc__dataJulgamento__dayofweek,0.00022652281042203934,-0.029601705481131658,numerica,proc__dataJulgamento__dayofweek,0.00022652281042203934,0.00022652281042203934,False
